TANGGAL,STASIUN,Bulan,Hari_Tahun,Hari_Minggu,Musim,Lag1,Lag2,Lag3,Roll7,Roll30,Trend,Consec_Rain,Max3,Tetangga_Lag1_avg,Tetangga_Roll7_avg,Tetangga_Max3_avg,Spasial_x_Roll7,_Curah_Hujan_Hari_Ini_REF_ONLY,Extreme_Event
2022-10-02,Nanggalo,10,275,6,Peralihan_2,52.0,0.0,73.0,25.5,22.616666666666667,52.0,1,73.0,50.5,9.821428571428573,50.5,1287.75,85.0,1
2022-10-02,Parak_Karakah,10,275,6,Peralihan_2,44.0,0.0,0.0,7.928571428571431,14.146666666666668,44.0,1,44.0,54.5,18.607142857142858,65.0,432.10714285714295,111.0,1
2022-10-03,Lubuk_Minturun,10,276,0,Peralihan_2,95.0,57.0,0.0,23.285714285714285,19.2,38.0,2,95.0,98.0,30.10714285714286,98.0,2282.0,0.0,0
2022-10-03,Nanggalo,10,276,0,Peralihan_2,85.0,52.0,0.0,37.642857142857146,24.866666666666667,33.0,2,85.0,103.0,22.92857142857143,103.0,3877.2142857142862,1.0,0
2022-10-03,Parak_Karakah,10,276,0,Peralihan_2,111.0,44.0,0.0,22.571428571428573,15.57,67.0,2,111.0,90.0,30.464285714285715,90.0,2031.4285714285716,9.5,0
2022-10-04,Lubuk_Minturun,10,277,1,Peralihan_2,0.0,95.0,57.0,23.285714285714285,17.566666666666666,-95.0,0,95.0,5.25,30.857142857142854,98.0,122.25,25.0,0
2022-10-04,Nanggalo,10,277,1,Peralihan_2,1.0,85.0,52.0,37.785714285714285,23.5,-84.0,3,85.0,4.75,23.607142857142854,103.0,179.48214285714286,43.5,0
2022-10-04,Parak_Karakah,10,277,1,Peralihan_2,9.5,111.0,44.0,23.928571428571427,14.786666666666667,-101.5,3,111.0,0.5,30.535714285714285,90.0,11.964285714285714,37.5,0
2022-10-05,Lubuk_Minturun,10,278,2,Peralihan_2,25.0,0.0,95.0,26.714285714285715,18.4,25.0,1,95.0,40.5,36.57142857142857,98.0,1081.9285714285716,34.0,0
2022-10-05,Nanggalo,10,278,2,Peralihan_2,43.5,1.0,85.0,44.0,24.95,42.5,4,85.0,31.25,27.92857142857143,103.0,1375.0,34.0,0
2022-10-05,Parak_Karakah,10,278,2,Peralihan_2,37.5,9.5,111.0,29.142857142857142,16.03666666666667,28.0,4,111.0,34.25,35.35714285714286,90.0,998.1428571428571,57.4,1
2022-10-06,Lubuk_Minturun,10,279,3,Peralihan_2,34.0,25.0,0.0,30.142857142857142,19.533333333333335,9.0,2,34.0,45.7,39.135714285714286,50.45,1377.5285714285715,0.0,0
2022-10-06,Nanggalo,10,279,3,Peralihan_2,34.0,43.5,1.0,41.214285714285715,26.083333333333332,-9.5,5,43.5,45.7,33.6,45.7,1883.4928571428572,1.0,0
2022-10-06,Parak_Karakah,10,279,3,Peralihan_2,57.4,37.5,9.5,37.057142857142864,17.95,19.9,5,57.4,34.0,35.67857142857143,38.75,1259.9428571428573,1.2,0
2022-10-07,Lubuk_Minturun,10,280,4,Peralihan_2,0.0,34.0,25.0,30.142857142857142,19.533333333333335,-34.0,0,34.0,1.1,34.07857142857143,50.45,33.15714285714286,5.0,0
2022-10-07,Nanggalo,10,280,4,Peralihan_2,1.0,34.0,43.5,30.928571428571427,26.116666666666667,-33.0,6,43.5,0.6,33.68571428571429,45.7,18.557142857142857,0.0,0
2022-10-07,Parak_Karakah,10,280,4,Peralihan_2,1.2,57.4,37.5,37.228571428571435,17.990000000000002,-56.199999999999996,6,57.4,0.5,30.535714285714285,38.75,18.614285714285717,4.5,0
2022-10-08,Lubuk_Minturun,10,281,5,Peralihan_2,5.0,0.0,34.0,30.857142857142858,18.433333333333334,5.0,1,34.0,2.25,34.4,45.7,69.42857142857143,0.0,0
2022-10-08,Nanggalo,10,281,5,Peralihan_2,0.0,1.0,34.0,30.928571428571427,23.116666666666667,-1.0,0,34.0,4.75,34.364285714285714,45.7,146.91071428571428,0.0,0
2022-10-08,Parak_Karakah,10,281,5,Peralihan_2,4.5,1.2,57.4,37.871428571428574,15.673333333333334,3.3,7,57.4,2.5,30.892857142857142,34.0,94.67857142857143,0.0,0
2022-10-09,Lubuk_Minturun,10,282,6,Peralihan_2,0.0,5.0,0.0,22.714285714285715,17.3,-5.0,0,5.0,0.0,27.542857142857144,2.75,0.0,20.0,0
2022-10-09,Nanggalo,10,282,6,Peralihan_2,0.0,0.0,1.0,23.5,23.116666666666667,0.0,0,1.0,0.0,27.150000000000002,4.75,0.0,0.0,0
2022-10-09,Parak_Karakah,10,282,6,Peralihan_2,0.0,4.5,1.2,31.58571428571429,15.606666666666667,-4.5,0,4.5,0.0,23.107142857142858,3.0,0.0,9.4,0
2022-10-10,Lubuk_Minturun,10,283,0,Peralihan_2,20.0,0.0,5.0,12.0,17.9,20.0,1,20.0,4.7,14.214285714285715,4.7,56.400000000000006,0.0,0
2022-10-10,Nanggalo,10,283,0,Peralihan_2,0.0,0.0,0.0,11.357142857142858,23.083333333333332,0.0,0,0.0,14.7,14.535714285714286,14.7,166.95,1.5,0
2022-10-10,Parak_Karakah,10,283,0,Peralihan_2,9.4,0.0,4.5,17.071428571428573,15.920000000000003,9.4,1,9.4,10.0,11.678571428571429,10.0,170.71428571428572,1.3,0
2022-10-11,Lubuk_Minturun,10,284,1,Peralihan_2,0.0,20.0,0.0,12.0,17.9,-20.0,0,20.0,1.4,13.664285714285715,5.45,16.799999999999997,0.0,0
2022-10-11,Nanggalo,10,284,1,Peralihan_2,1.5,0.0,0.0,11.428571428571429,23.133333333333333,1.5,1,1.5,0.65,13.950000000000001,14.7,7.428571428571429,0.0,0
2022-10-11,Parak_Karakah,10,284,1,Peralihan_2,1.3,9.4,0.0,15.900000000000002,15.963333333333335,-8.1,2,9.4,0.75,11.714285714285715,10.75,11.925,0.0,0
2022-10-12,Lubuk_Minturun,10,285,2,Peralihan_2,0.0,0.0,20.0,8.428571428571429,17.9,0.0,0,20.0,0.0,7.87857142857143,5.45,0.0,5.0,0
2022-10-12,Nanggalo,10,285,2,Peralihan_2,0.0,1.5,0.0,5.214285714285714,23.133333333333333,-1.5,0,1.5,0.0,9.485714285714288,14.7,0.0,7.5,0
2022-10-12,Parak_Karakah,10,285,2,Peralihan_2,0.0,1.3,9.4,10.542857142857144,15.963333333333336,-1.3,0,9.4,0.0,6.821428571428571,10.75,0.0,3.5,0
2022-10-13,Lubuk_Minturun,10,286,3,Peralihan_2,5.0,0.0,0.0,4.285714285714286,18.066666666666666,5.0,1,5.0,5.5,2.135714285714287,5.5,23.57142857142857,3.0,0
2022-10-13,Nanggalo,10,286,3,Peralihan_2,7.5,0.0,1.5,1.4285714285714286,21.45,7.5,1,7.5,4.25,3.5642857142857154,4.25,6.071428571428571,6.5,0
2022-10-13,Parak_Karakah,10,286,3,Peralihan_2,3.5,0.0,1.3,2.842857142857145,16.080000000000002,3.5,1,3.5,6.25,2.857142857142857,6.25,17.767857142857157,7.4,0
2022-10-14,Lubuk_Minturun,10,287,4,Peralihan_2,3.0,5.0,0.0,4.714285714285714,17.633333333333333,-2.0,2,5.0,6.95,2.9714285714285724,7.45,32.76428571428571,3.0,0
2022-10-14,Nanggalo,10,287,4,Peralihan_2,6.5,7.5,0.0,2.2142857142857144,21.666666666666668,-1.0,2,7.5,5.2,4.221428571428572,6.2,11.514285714285716,1.0,0
2022-10-14,Parak_Karakah,10,287,4,Peralihan_2,7.4,3.5,0.0,3.728571428571431,14.47,3.9000000000000004,2,7.4,4.75,3.4642857142857144,6.25,17.710714285714296,0.8,0
2022-10-15,Lubuk_Minturun,10,288,5,Peralihan_2,3.0,3.0,5.0,4.428571428571429,17.733333333333334,0.0,3,5.0,0.9,2.77857142857143,7.45,3.985714285714286,3.0,0
2022-10-15,Nanggalo,10,288,5,Peralihan_2,1.0,6.5,7.5,2.357142857142857,21.7,-5.5,3,7.5,1.9,3.814285714285716,6.2,4.478571428571429,24.5,0
2022-10-15,Parak_Karakah,10,288,5,Peralihan_2,0.8,7.4,3.5,3.2000000000000024,14.496666666666668,-6.6000000000000005,3,7.4,2.0,3.3928571428571432,6.25,6.400000000000005,13.6,0
2022-10-16,Lubuk_Minturun,10,289,6,Peralihan_2,3.0,3.0,3.0,4.857142857142857,17.666666666666668,0.0,4,3.0,19.05,5.500000000000001,19.05,92.52857142857142,80.0,1
2022-10-16,Nanggalo,10,289,6,Peralihan_2,24.5,1.0,6.5,5.857142857142857,22.516666666666666,23.5,4,24.5,8.3,5.000000000000001,8.3,48.614285714285714,105.5,1
2022-10-16,Parak_Karakah,10,289,6,Peralihan_2,13.6,0.8,7.4,5.142857142857145,14.886666666666667,12.799999999999999,4,13.6,13.75,5.357142857142857,13.75,70.71428571428575,84.0,1
2022-10-17,Lubuk_Minturun,10,290,0,Peralihan_2,80.0,3.0,3.0,13.428571428571429,20.333333333333332,77.0,5,80.0,94.75,18.364285714285714,94.75,1272.357142857143,0.0,0
2022-10-17,Nanggalo,10,290,0,Peralihan_2,105.5,24.5,1.0,20.928571428571427,26.033333333333335,81.0,5,105.5,82.0,14.614285714285714,82.0,1716.142857142857,2.0,0
2022-10-17,Parak_Karakah,10,290,0,Peralihan_2,84.0,13.6,0.8,15.8,17.686666666666667,70.4,5,84.0,92.75,17.178571428571427,92.75,1465.45,3.3,0
2022-10-18,Lubuk_Minturun,10,291,1,Peralihan_2,0.0,80.0,3.0,13.428571428571429,20.233333333333334,-80.0,0,80.0,2.65,18.542857142857144,94.75,35.58571428571428,0.0,0
2022-10-18,Nanggalo,10,291,1,Peralihan_2,2.0,105.5,24.5,21.0,26.1,-103.5,6,105.5,1.65,14.757142857142856,82.0,34.65,0.0,0
2022-10-18,Parak_Karakah,10,291,1,Peralihan_2,3.3,84.0,13.6,16.085714285714285,17.79666666666667,-80.7,6,84.0,1.0,17.214285714285715,92.75,16.085714285714285,0.0,0
2022-10-19,Lubuk_Minturun,10,292,2,Peralihan_2,0.0,0.0,80.0,13.428571428571429,17.733333333333334,0.0,0,80.0,0.0,18.542857142857144,94.75,0.0,0.0,0
2022-10-19,Nanggalo,10,292,2,Peralihan_2,0.0,2.0,105.5,21.0,23.1,-2.0,0,105.5,0.0,14.757142857142856,82.0,0.0,0.0,0
2022-10-19,Parak_Karakah,10,292,2,Peralihan_2,0.0,3.3,84.0,16.085714285714285,14.613333333333335,-3.3,0,84.0,0.0,17.214285714285715,92.75,0.0,0.0,0
2022-10-20,Lubuk_Minturun,10,293,3,Peralihan_2,0.0,0.0,0.0,12.714285714285714,17.1,0.0,0,0.0,0.0,17.757142857142856,2.65,0.0,8.0,0
2022-10-20,Nanggalo,10,293,3,Peralihan_2,0.0,0.0,2.0,19.928571428571427,22.633333333333333,0.0,0,2.0,0.0,14.15,1.65,0.0,24.5,0
2022-10-20,Parak_Karakah,10,293,3,Peralihan_2,0.0,0.0,3.3,15.585714285714287,14.013333333333334,0.0,0,3.3,0.0,16.32142857142857,1.0,0.0,21.8,0
2022-10-21,Lubuk_Minturun,10,294,4,Peralihan_2,8.0,0.0,0.0,13.428571428571429,17.366666666666667,8.0,1,8.0,23.15,20.07142857142857,23.15,310.87142857142857,0.0,0
2022-10-21,Nanggalo,10,294,4,Peralihan_2,24.5,0.0,0.0,22.5,23.45,24.5,1,24.5,14.9,15.535714285714285,14.9,335.25,0.0,0
2022-10-21,Parak_Karakah,10,294,4,Peralihan_2,21.8,0.0,0.0,17.642857142857142,14.740000000000002,21.8,1,21.8,16.25,17.964285714285715,16.25,286.69642857142856,1.3,0
2022-10-22,Lubuk_Minturun,10,295,5,Peralihan_2,0.0,8.0,0.0,13.0,17.366666666666667,-8.0,0,8.0,0.65,20.035714285714285,23.15,8.450000000000001,12.0,0
2022-10-22,Nanggalo,10,295,5,Peralihan_2,0.0,24.5,0.0,22.357142857142858,23.35,-24.5,0,24.5,0.65,15.357142857142858,14.9,14.532142857142858,5.0,0
2022-10-22,Parak_Karakah,10,295,5,Peralihan_2,1.3,21.8,0.0,17.714285714285715,14.166666666666668,-20.5,2,21.8,0.0,17.67857142857143,16.25,0.0,4.1,0
2022-10-23,Lubuk_Minturun,10,296,6,Peralihan_2,12.0,0.0,8.0,14.285714285714286,13.233333333333333,12.0,1,12.0,4.55,17.964285714285715,23.15,65.0,0.0,0
2022-10-23,Nanggalo,10,296,6,Peralihan_2,5.0,0.0,24.5,19.571428571428573,18.066666666666666,5.0,1,24.5,8.05,15.321428571428573,16.9,157.55000000000004,0.0,0
2022-10-23,Parak_Karakah,10,296,6,Peralihan_2,4.1,1.3,21.8,16.357142857142858,14.236666666666668,2.8,3,21.8,8.5,16.92857142857143,18.25,139.03571428571428,0.0,0
2022-10-24,Lubuk_Minturun,10,297,0,Peralihan_2,0.0,12.0,0.0,2.857142857142857,13.233333333333333,-12.0,0,12.0,0.0,4.42857142857143,4.55,0.0,4.0,0
2022-10-24,Nanggalo,10,297,0,Peralihan_2,0.0,5.0,0.0,4.5,18.066666666666666,-5.0,0,5.0,0.0,3.6071428571428585,8.05,0.0,14.0,0
2022-10-24,Parak_Karakah,10,297,0,Peralihan_2,0.0,4.1,1.3,4.357142857142859,14.236666666666668,-4.1,0,4.1,0.0,3.678571428571429,8.5,0.0,13.7,0
2022-10-25,Lubuk_Minturun,10,298,1,Peralihan_2,4.0,0.0,12.0,3.4285714285714284,12.633333333333333,4.0,1,12.0,13.85,6.028571428571429,13.85,47.48571428571428,28.0,0
2022-10-25,Nanggalo,10,298,1,Peralihan_2,14.0,0.0,5.0,6.214285714285714,17.833333333333332,14.0,1,14.0,8.85,4.635714285714286,12.85,54.996428571428574,67.5,1
2022-10-25,Parak_Karakah,10,298,1,Peralihan_2,13.7,0.0,4.1,5.842857142857144,14.693333333333333,13.7,1,13.7,9.0,4.821428571428571,13.0,52.585714285714296,57.3,1
2022-10-26,Lubuk_Minturun,10,299,2,Peralihan_2,28.0,4.0,0.0,7.428571428571429,13.1,24.0,2,28.0,62.4,14.942857142857143,62.4,463.54285714285714,7.0,0
2022-10-26,Nanggalo,10,299,2,Peralihan_2,67.5,14.0,0.0,15.857142857142858,20.083333333333332,53.5,2,67.5,42.65,10.72857142857143,42.65,676.3071428571428,16.5,0
2022-10-26,Parak_Karakah,10,299,2,Peralihan_2,57.3,13.7,0.0,14.02857142857143,16.32,43.599999999999994,2,57.3,47.75,11.642857142857142,47.75,669.8642857142858,20.0,0
2022-10-27,Lubuk_Minturun,10,300,3,Peralihan_2,7.0,28.0,4.0,8.428571428571429,13.333333333333334,-21.0,3,28.0,18.25,17.550000000000004,62.4,153.82142857142858,52.0,0
2022-10-27,Nanggalo,10,300,3,Peralihan_2,16.5,67.5,14.0,18.214285714285715,20.633333333333333,-51.0,3,67.5,13.5,12.657142857142858,42.65,245.89285714285717,0.0,0
2022-10-27,Parak_Karakah,10,300,3,Peralihan_2,20.0,57.3,13.7,16.88571428571429,16.986666666666668,-37.3,3,57.3,11.75,13.321428571428573,47.75,198.4071428571429,21.4,0
2022-10-28,Lubuk_Minturun,10,301,4,Peralihan_2,52.0,7.0,28.0,14.714285714285714,15.033333333333333,45.0,4,52.0,10.7,15.771428571428572,62.4,157.44285714285712,0.0,0
2022-10-28,Nanggalo,10,301,4,Peralihan_2,0.0,16.5,67.5,14.714285714285714,20.633333333333333,-16.5,0,67.5,36.7,15.771428571428572,54.65,540.0142857142857,0.0,0
2022-10-28,Parak_Karakah,10,301,4,Peralihan_2,21.4,20.0,57.3,16.82857142857143,17.666666666666668,1.3999999999999986,4,57.3,26.0,14.714285714285714,59.75,437.54285714285714,4.3,0
2022-10-29,Lubuk_Minturun,10,302,5,Peralihan_2,0.0,52.0,7.0,14.714285714285714,14.7,-52.0,0,52.0,2.15,15.985714285714288,18.95,31.635714285714283,0.0,0
2022-10-29,Nanggalo,10,302,5,Peralihan_2,0.0,0.0,16.5,14.714285714285714,18.85,0.0,0,16.5,2.15,15.985714285714288,36.7,31.635714285714283,0.0,0
2022-10-29,Parak_Karakah,10,302,5,Peralihan_2,4.3,21.4,20.0,17.25714285714286,17.743333333333336,-17.099999999999998,5,21.4,0.0,14.714285714285714,34.25,0.0,1.0,0
2022-10-30,Lubuk_Minturun,10,303,6,Peralihan_2,0.0,0.0,52.0,13.0,14.7,0.0,0,52.0,0.5,15.407142857142857,10.7,6.5,12.0,0
2022-10-30,Nanggalo,10,303,6,Peralihan_2,0.0,0.0,0.0,14.0,16.416666666666668,0.0,0,0.0,0.5,14.907142857142857,36.7,7.0,0.0,0
2022-10-30,Parak_Karakah,10,303,6,Peralihan_2,1.0,4.3,21.4,16.814285714285713,17.776666666666667,-3.3,6,21.4,0.0,13.5,26.0,0.0,11.8,0
2022-10-31,Lubuk_Minturun,10,304,0,Peralihan_2,12.0,0.0,0.0,14.714285714285714,15.1,12.0,1,12.0,5.9,16.25,5.9,86.81428571428572,59.0,0
2022-10-31,Nanggalo,10,304,0,Peralihan_2,0.0,0.0,0.0,14.0,16.416666666666668,0.0,0,0.0,11.9,16.607142857142858,11.9,166.6,0.0,0
2022-10-31,Parak_Karakah,10,304,0,Peralihan_2,11.8,1.0,4.3,18.5,18.17,10.8,7,11.8,6.0,14.357142857142858,6.0,111.0,53.8,0
2022-11-01,Lubuk_Minturun,11,305,1,Peralihan_2,59.0,12.0,0.0,22.571428571428573,15.166666666666666,47.0,2,59.0,26.9,18.114285714285714,26.9,607.1714285714286,0.0,0
2022-11-01,Nanggalo,11,305,1,Peralihan_2,0.0,0.0,0.0,12.0,14.683333333333334,0.0,0,0.0,56.4,23.400000000000002,56.4,676.8,143.0,1
2022-11-01,Parak_Karakah,11,305,1,Peralihan_2,53.8,11.8,1.0,24.22857142857143,18.49666666666667,42.0,8,53.8,29.5,17.285714285714285,29.5,714.7428571428572,1.8,0
2022-11-02,Lubuk_Minturun,11,306,2,Peralihan_2,0.0,59.0,12.0,18.571428571428573,12.0,-59.0,0,59.0,72.4,19.542857142857144,98.4,1344.571428571429,0.0,0
2022-11-02,Nanggalo,11,306,2,Peralihan_2,143.0,0.0,0.0,22.785714285714285,16.616666666666667,143.0,1,143.0,0.9,17.435714285714287,56.4,20.507142857142856,7.0,0
2022-11-02,Parak_Karakah,11,306,2,Peralihan_2,1.8,53.8,11.8,16.3,14.856666666666667,-52.0,9,53.8,71.5,20.67857142857143,101.0,1165.45,4.6,0
2022-11-03,Lubuk_Minturun,11,307,3,Peralihan_2,0.0,0.0,59.0,17.571428571428573,12.0,0.0,0,59.0,5.8,17.764285714285716,98.4,101.91428571428573,7.0,0
2022-11-03,Nanggalo,11,307,3,Peralihan_2,7.0,143.0,0.0,21.428571428571427,16.816666666666666,-136.0,2,143.0,2.3,15.835714285714289,56.4,49.28571428571428,9.0,0
2022-11-03,Parak_Karakah,11,307,3,Peralihan_2,4.6,1.8,53.8,14.100000000000003,14.693333333333333,2.8,10,53.8,3.5,19.5,101.0,49.35000000000001,13.5,0
2022-11-04,Lubuk_Minturun,11,308,4,Peralihan_2,7.0,0.0,0.0,11.142857142857142,11.4,7.0,1,7.0,11.25,17.842857142857145,78.25,125.35714285714285,75.0,1
2022-11-04,Nanggalo,11,308,4,Peralihan_2,9.0,7.0,143.0,22.714285714285715,15.666666666666666,2.0,3,143.0,10.25,12.057142857142857,10.25,232.82142857142858,38.0,0
2022-11-04,Parak_Karakah,11,308,4,Peralihan_2,13.5,4.6,1.8,12.971428571428573,13.893333333333334,8.9,11,13.5,8.0,16.92857142857143,75.0,103.77142857142859,17.5,0
2022-11-05,Lubuk_Minturun,11,309,5,Peralihan_2,75.0,7.0,0.0,21.857142857142858,12.766666666666667,68.0,2,75.0,27.75,21.5,27.75,606.5357142857143,15.0,0
2022-11-05,Nanggalo,11,309,5,Peralihan_2,38.0,9.0,7.0,28.142857142857142,15.8,29.0,4,38.0,46.25,18.357142857142858,46.25,1301.607142857143,27.0,0
2022-11-05,Parak_Karakah,11,309,5,Peralihan_2,17.5,13.5,4.6,14.85714285714286,12.563333333333333,4.0,12,17.5,56.5,25.0,56.5,839.4285714285716,32.4,0
2022-11-06,Lubuk_Minturun,11,310,6,Peralihan_2,15.0,75.0,7.0,24.0,13.266666666666667,-60.0,3,75.0,29.7,25.67142857142857,35.2,712.8,0.0,0
2022-11-06,Nanggalo,11,310,6,Peralihan_2,27.0,38.0,9.0,32.0,16.666666666666668,-11.0,5,38.0,23.7,21.67142857142857,53.7,758.4,0.0,0
2022-11-06,Parak_Karakah,11,310,6,Peralihan_2,32.4,17.5,13.5,19.342857142857145,13.603333333333333,14.899999999999999,13,32.4,21.0,28.0,56.5,406.20000000000005,0.0,0
2022-11-07,Lubuk_Minturun,11,311,0,Peralihan_2,0.0,15.0,75.0,22.285714285714285,13.1,-15.0,0,75.0,0.0,24.82857142857143,35.2,0.0,28.0,0
2022-11-07,Nanggalo,11,311,0,Peralihan_2,0.0,27.0,38.0,32.0,16.666666666666668,-27.0,0,38.0,0.0,19.971428571428568,53.7,0.0,18.0,0
2022-11-07,Parak_Karakah,11,311,0,Peralihan_2,0.0,32.4,17.5,17.657142857142855,13.453333333333335,-32.4,0,32.4,0.0,27.142857142857142,56.5,0.0,26.8,0
2022-11-08,Lubuk_Minturun,11,312,1,Peralihan_2,28.0,0.0,15.0,17.857142857142858,14.033333333333333,28.0,1,28.0,22.4,24.185714285714287,29.7,400.0,0.0,0
2022-11-08,Nanggalo,11,312,1,Peralihan_2,18.0,0.0,27.0,34.57142857142857,17.266666666666666,18.0,1,27.0,27.4,15.82857142857143,30.2,947.2571428571428,1.0,0
2022-11-08,Parak_Karakah,11,312,1,Peralihan_2,26.8,0.0,32.4,13.800000000000002,14.346666666666668,26.8,1,32.4,23.0,26.214285714285715,27.5,317.40000000000003,1.0,0
2022-11-09,Lubuk_Minturun,11,313,2,Peralihan_2,0.0,28.0,0.0,17.857142857142858,13.366666666666667,-28.0,0,28.0,1.0,13.985714285714288,22.4,17.857142857142858,0.0,0
2022-11-09,Nanggalo,11,313,2,Peralihan_2,1.0,18.0,0.0,14.285714285714286,17.3,-17.0,2,18.0,0.5,15.771428571428572,27.4,7.142857142857143,2.0,0
2022-11-09,Parak_Karakah,11,313,2,Peralihan_2,1.0,26.8,0.0,13.685714285714287,14.066666666666668,-25.8,2,26.8,0.5,16.071428571428573,23.0,6.842857142857143,2.2,0
2022-11-10,Lubuk_Minturun,11,314,3,Peralihan_2,0.0,0.0,28.0,17.857142857142858,13.366666666666667,0.0,0,28.0,2.1,13.457142857142859,22.4,37.5,28.0,0
2022-11-10,Nanggalo,11,314,3,Peralihan_2,2.0,1.0,18.0,13.571428571428571,17.316666666666666,1.0,3,18.0,1.1,15.600000000000001,27.4,14.928571428571429,11.0,0
2022-11-10,Parak_Karakah,11,314,3,Peralihan_2,2.2,1.0,26.8,13.342857142857145,14.096666666666668,1.2000000000000002,3,26.8,1.0,15.714285714285715,23.0,13.342857142857145,9.0,0
2022-11-11,Lubuk_Minturun,11,315,4,Peralihan_2,28.0,0.0,0.0,20.857142857142858,14.3,28.0,1,28.0,10.0,13.278571428571428,10.0,208.57142857142858,22.0,0
2022-11-11,Nanggalo,11,315,4,Peralihan_2,11.0,2.0,1.0,13.857142857142858,17.683333333333334,9.0,4,11.0,18.5,16.77857142857143,18.5,256.3571428571429,6.0,0
2022-11-11,Parak_Karakah,11,315,4,Peralihan_2,9.0,2.2,1.0,12.700000000000001,14.396666666666668,6.8,4,9.0,19.5,17.357142857142858,19.5,247.65000000000003,3.6,0
2022-11-12,Lubuk_Minturun,11,316,5,Peralihan_2,22.0,28.0,0.0,13.285714285714286,14.866666666666667,-6.0,2,28.0,4.8,10.000000000000002,10.0,63.77142857142857,135.0,1
2022-11-12,Nanggalo,11,316,5,Peralihan_2,6.0,11.0,2.0,9.285714285714286,17.633333333333333,-5.0,5,11.0,12.8,12.000000000000002,18.5,118.85714285714288,150.0,1
2022-11-12,Parak_Karakah,11,316,5,Peralihan_2,3.6,9.0,2.2,10.714285714285717,14.4,-5.4,5,9.0,14.0,11.285714285714286,19.5,150.00000000000003,135.0,1
2022-11-13,Lubuk_Minturun,11,317,6,Peralihan_2,135.0,22.0,28.0,30.428571428571427,19.266666666666666,113.0,3,135.0,142.5,26.114285714285714,142.5,4336.071428571428,0.0,0
2022-11-13,Nanggalo,11,317,6,Peralihan_2,150.0,6.0,11.0,26.857142857142858,22.416666666666668,144.0,6,150.0,135.0,27.9,135.0,3625.714285714286,29.0,0
2022-11-13,Parak_Karakah,11,317,6,Peralihan_2,135.0,3.6,9.0,25.371428571428574,18.653333333333332,131.4,6,135.0,142.5,28.642857142857142,142.5,3615.4285714285716,14.3,0
2022-11-14,Lubuk_Minturun,11,318,0,Peralihan_2,0.0,135.0,22.0,30.428571428571427,19.166666666666668,-135.0,0,135.0,21.65,29.20714285714286,142.5,658.7785714285714,39.0,0
2022-11-14,Nanggalo,11,318,0,Peralihan_2,29.0,150.0,6.0,31.0,23.35,-121.0,7,150.0,7.15,28.92142857142857,135.0,221.65,22.0,0
2022-11-14,Parak_Karakah,11,318,0,Peralihan_2,14.3,135.0,3.6,27.414285714285718,19.103333333333335,-120.7,7,135.0,14.5,30.714285714285715,142.5,397.5071428571429,14.0,0
2022-11-15,Lubuk_Minturun,11,319,1,Peralihan_2,39.0,0.0,135.0,32.0,20.366666666666667,39.0,1,135.0,18.0,28.57857142857143,142.5,576.0,48.0,0
2022-11-15,Nanggalo,11,319,1,Peralihan_2,22.0,29.0,150.0,31.571428571428573,23.266666666666666,-7.0,8,150.0,26.5,28.792857142857144,135.0,836.6428571428572,33.0,0
2022-11-15,Parak_Karakah,11,319,1,Peralihan_2,14.0,14.3,135.0,25.58571428571429,19.11666666666667,-0.3000000000000007,8,135.0,30.5,31.785714285714285,142.5,780.3642857142859,23.3,0
2022-11-16,Lubuk_Minturun,11,320,2,Peralihan_2,48.0,39.0,0.0,38.857142857142854,19.3,9.0,2,48.0,28.15,32.457142857142856,28.15,1093.8285714285712,13.0,0
2022-11-16,Nanggalo,11,320,2,Peralihan_2,33.0,22.0,29.0,36.142857142857146,20.85,11.0,9,33.0,35.65,33.81428571428572,35.65,1288.4928571428572,0.0,0
2022-11-16,Parak_Karakah,11,320,2,Peralihan_2,23.3,14.0,14.3,28.771428571428572,17.093333333333337,9.3,9,23.3,40.5,37.5,40.5,1165.2428571428572,16.3,0
2022-11-17,Lubuk_Minturun,11,321,3,Peralihan_2,13.0,48.0,39.0,40.714285714285715,19.733333333333334,-35.0,3,48.0,8.15,33.32142857142857,28.15,331.8214285714286,144.0,1
2022-11-17,Nanggalo,11,321,3,Peralihan_2,0.0,33.0,22.0,35.857142857142854,20.783333333333335,-33.0,0,33.0,14.65,35.75,35.65,525.3071428571428,179.0,1
2022-11-17,Parak_Karakah,11,321,3,Peralihan_2,16.3,23.3,14.0,30.78571428571429,17.526666666666664,-7.0,10,23.3,6.5,38.285714285714285,40.5,200.10714285714286,165.0,1
2022-11-18,Lubuk_Minturun,11,322,4,Peralihan_2,144.0,13.0,48.0,57.285714285714285,24.533333333333335,131.0,4,144.0,172.0,56.46428571428571,172.0,9853.142857142857,8.0,0
2022-11-18,Nanggalo,11,322,4,Peralihan_2,179.0,0.0,33.0,59.857142857142854,26.75,179.0,1,179.0,154.5,55.17857142857143,154.5,9247.92857142857,38.0,0
2022-11-18,Parak_Karakah,11,322,4,Peralihan_2,165.0,16.3,23.3,53.07142857142857,23.026666666666664,148.7,11,165.0,161.5,58.57142857142857,161.5,8571.035714285714,38.0,0
2022-11-19,Lubuk_Minturun,11,323,5,Peralihan_2,8.0,144.0,13.0,55.285714285714285,24.8,-136.0,5,144.0,38.0,61.207142857142856,172.0,2100.8571428571427,15.0,0
