TANGGAL,Bandar_Buat,Limau_Manih_UNAND,Lubuk_Minturun,Nanggalo,Parak_Karakah,Stamar_Teluk_Bayur,Tambang_Semen_Padang,Teluk_Bayur,Water_Plan_Semen_Padang
2018-06-25,0.0,4.0,0.0,0.0,0.0,0.8625,0.0,0.0,0.0
2018-06-26,3.6640901761307676,30.0,12.0,6.0,6.0,21.870948187985018,5.0,3.012147641731183,27.490967359857134
2018-06-27,5.93435386737645,6.0,8.0,4.0,3.0,12.029269051876767,3.0,14.805743030339313,9.608231675657796
2018-06-28,0.0,0.0,0.0,0.0,0.0,8.3,0.0,3.0,0.0
2018-06-29,0.0,5.0,0.0,0.0,2.0,0.40044550026355885,0.0,0.0,1.6
2018-06-30,12.112684126385107,0.0,6.0,0.0,1.0,5.00491809617175,0.0,0.0,0.21369224986354307
2018-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-07-02,0.0,3.5,0.0,0.0,1.5,1.4450903855766972,0.0,2.0,2.0
2018-07-03,0.0,0.0,0.0,0.0,1.5,3.9577952605189295,0.0,1.0,3.0
2018-07-04,2.0,37.5,0.0,14.0,7.3,11.72343047685513,9.0,10.0,3.0
2018-07-05,0.0,5.5,0.0,0.0,1.5,1.7132520633281074,19.0,0.0,16.0
2018-07-06,0.0,0.0,0.0,0.0,0.0,0.3504131300480001,1.0,0.0,20.0
2018-07-07,0.0,7.5,1.0,0.0,0.0,0.47709723965630957,0.0,0.0,0.0
2018-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-09,10.0,4.5,5.0,0.0,0.0,12.190906464795965,8.0,42.0,4.0
2018-07-10,0.0,59.0,26.5,0.0,30.2,41.23031260069419,81.0,17.0,89.0
2018-07-11,0.0,9.5,8.0,30.0,16.2,2.319075854163734,13.0,0.0,15.0
2018-07-12,9.0,0.0,0.0,20.0,0.0,6.667457349846895,0.0,0.0,0.0
2018-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-14,0.0,0.0,1.0,0.0,0.0,8.451271981896971,0.0,10.0,0.0
2018-07-15,5.0,0.0,40.0,44.0,4.0,12.240156566754454,0.0,0.0,3.0
2018-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-18,0.0,0.0,0.0,0.0,0.0,3.9445448577119615,0.0,19.0,0.0
2018-07-19,29.0,37.0,13.5,23.0,15.3,15.884849016595304,32.0,4.0,33.0
2018-07-20,19.0,11.5,6.0,4.0,7.7,14.141935872209425,8.0,28.0,13.0
2018-07-21,8.0,15.0,10.0,23.5,25.0,6.769726385576569,20.0,0.0,14.0
2018-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-24,0.0,2.0,40.5,8.0,0.0,5.129558741541782,7.0,0.0,21.0
2018-07-25,0.0,5.5,0.0,0.0,0.0,0.5216866611039052,0.0,0.0,7.0
2018-07-26,0.0,4.5,0.0,17.0,8.0,2.490543622892958,11.0,0.0,8.0
2018-07-27,0.0,4.5,0.0,0.0,0.0,0.915256264938025,2.0,3.0,4.0
2018-07-28,7.0,21.0,50.0,16.0,2.3,21.698788039834447,0.0,18.0,7.0
2018-07-29,3.0,5.5,0.0,0.0,18.5,10.4856452959494,0.0,1.0,4.0
2018-07-30,0.0,0.0,0.0,12.0,2.0,3.5413713344620996,0.0,1.0,1.0
2018-07-31,0.0,0.0,1.0,4.0,0.0,2.28606279909072,1.0,2.0,0.0
2018-08-01,0.0,0.0,0.0,0.0,1.7,9.99626829606076,0.0,0.0,0.0
2018-08-02,3.270118336453153,32.5,5.0,4.0,1.3,5.122196839447816,0.0,2.079979890632447,4.77560317675018
2018-08-03,0.0,0.0,0.0,0.0,0.0,8.3,0.0,3.0,0.0
2018-08-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-08-05,0.523053497606215,0.0,0.0,3.0,3.3,1.5486422574417789,11.0,1.4971581843969306,0.6007348670004309
2018-08-06,0.0,7.5,0.0,0.0,2.5,2.344848919472223,0.0,0.0,0.0
2018-08-07,27.145838137306985,0.0,43.0,36.0,46.2,39.277612021906684,35.0,42.47640234999015,27.275265304527313
2018-08-08,0.0,19.0,0.0,0.0,4.7,3.9393678779629724,0.0,0.0,0.0
2018-08-09,37.31983671641945,4.0,0.0,36.0,0.5,6.74731938491077,2.0,0.09958251363658085,0.0
2018-08-10,0.0,0.0,0.0,0.0,0.0,8.3,0.0,3.0,0.0
2018-08-11,0.0,0.0,0.0,0.0,0.0,8.3,0.0,3.0,0.0
2018-08-12,0.0,0.0,0.0,0.0,0.0,8.3,0.0,3.0,0.0
2018-08-13,0.0,0.0,0.0,0.0,0.0,8.3,0.0,3.0,0.0
2018-08-14,0.0,0.0,0.0,0.0,0.0,8.3,0.0,3.0,0.0
2018-08-15,0.0,0.0,0.0,0.0,0.0,8.3,0.0,3.0,0.0
2018-08-16,0.0,0.0,0.0,0.0,0.0,8.3,0.0,3.0,0.0
2018-08-17,0.0,0.0,0.0,0.0,0.0,8.3,0.0,3.0,0.0
2018-08-18,10.408732963697917,6.5,9.0,0.0,10.2,18.884729641089788,3.0,5.353326607560523,5.729608874733434
2018-08-19,0.0,0.0,0.0,8.5,0.0,2.86548802380542,0.0,8.4,0.4
2018-08-20,0.0,0.0,0.0,0.0,0.0,8.3,0.0,3.0,0.0
2018-08-21,0.0,0.0,0.0,0.0,0.0,8.3,0.0,3.0,0.0
2018-08-22,10.219655871274929,34.0,25.0,7.0,7.8,18.053576253200067,67.0,8.463340956468954,14.96301462197934
2018-08-23,9.981630558454704,14.0,50.0,7.0,5.6,17.969314607981094,15.0,4.643675304565637,14.842163531991199
2018-08-24,5.492682833882061,2.5,0.0,5.0,7.5,20.903024803192235,1.0,3.2985477693488643,0.6742213441599977
2018-08-25,6.317440611150893,0.0,30.0,14.0,22.5,13.036481141179403,3.0,18.276161478129573,6.468015530752239
2018-08-26,0.6846962001019469,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-27,13.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-28,0.0,0.0,0.0,0.0,1.2,21.072510912877735,0.0,0.0,0.0
2018-08-29,6.754569509287185,0.0,60.0,0.0,1.0,2.6014364196481274,0.0,0.30112281294273807,0.43071004512852257
2018-08-30,0.8831298647169161,21.0,0.0,3.0,1.3,5.733146817878365,17.0,1.068464793115554,3.821872182535432
2018-08-31,26.964544372042752,45.0,35.0,28.0,30.6,59.78904118337034,39.0,30.77740604833744,26.086756067966572
2018-09-01,0.0,0.0,0.0,0.0,0.5,8.3,0.0,0.0,0.0
2018-09-02,0.0,3.5,0.0,0.0,0.0,1.4334778340966867,10.0,0.2,0.0
2018-09-03,10.1,1.0,0.0,0.0,0.0,1.4666666666666668,0.0,0.0,0.24
2018-09-04,1.279431809634749,15.0,0.0,12.0,3.5,12.953657448414564,7.0,7.683009489566502,7.077751306915542
2018-09-05,1.015035562691169,4.5,0.0,44.0,4.0,6.089966828203272,5.0,3.393749375337654,3.393749375337654
2018-09-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-09-07,33.47541390329371,14.0,55.0,31.0,37.7,49.920215499197006,1.0,58.81169527585873,12.674833133952685
2018-09-08,1.4000000000000001,45.0,0.0,0.0,0.8,11.769021161446828,39.0,2.2,0.8
2018-09-09,12.74026470334508,2.5,45.0,34.0,88.6,41.36671020210733,29.0,60.62723147738659,23.60166105063635
2018-09-10,40.90202901884249,38.0,36.0,32.0,19.8,31.818501687769103,16.0,32.01281046876909,20.800486697778574
2018-09-11,3.4403009336456263,10.0,1.0,0.0,4.4,1.308818212526119,13.0,15.562241820086399,2.8375666192009374
2018-09-12,10.417890939708284,0.0,10.0,27.0,7.8,4.284328093552317,0.0,10.880712430720902,3.1338513051190655
2018-09-13,8.25895060707315,59.0,15.0,18.0,2.9,27.756619496814128,35.0,12.069749661345261,20.062135570363917
2018-09-14,10.746484602057754,7.0,25.5,0.0,1.3,6.62477290220939,33.0,5.977914380983622,13.16756976601856
2018-09-15,0.714989831844162,0.0,0.0,4.5,0.0,2.615066296517764,2.0,1.5704889233375763,0.5283352546877569
2018-09-16,0.0,0.0,0.0,1.5,0.0,1.7731918345245696,0.0,8.6,0.4
2018-09-17,0.0,1.5,0.0,0.0,0.0,1.1276183340001569,0.0,0.0,0.1
2018-09-18,0.0,0.0,0.0,1.5,0.0,1.7731918345245696,0.0,8.6,0.4
2018-09-19,2.3249480020189686,9.0,49.0,27.0,8.4,17.33940858683415,22.0,17.60434425889335,12.20951018403774
2018-09-20,4.037383055713523,6.5,5.0,34.0,25.0,24.430381321375776,11.0,15.17681070211659,14.924353557425473
2018-09-21,0.6569870241574158,2.0,0.0,0.0,1.6,0.36072770395791,1.0,1.9061447108341496,7.851436109073012
2018-09-22,23.472281640057552,3.5,30.0,3.0,0.0,6.744752235721959,24.0,3.809874954617786,7.40954836496975
2018-09-23,7.459521770852503,22.0,7.0,12.0,17.5,26.324935451557426,55.0,28.911880810501497,20.85784156462031
2018-09-24,15.546292734456639,25.0,8.0,23.0,15.4,17.41848979176338,32.0,20.281457307293092,37.86442290946259
2018-09-25,4.320579598697257,10.0,2.0,5.5,16.3,15.78943162719192,0.0,18.869742061696208,27.80488035717941
2018-09-26,4.806863340618988,3.0,15.5,0.0,3.8,16.193783302105096,16.0,7.88746344759543,7.374988097851857
2018-09-27,21.09878754460669,34.0,13.0,20.0,57.0,31.258099667800874,55.0,33.93710908669954,36.36251424787007
2018-09-28,4.974615588868432,4.0,3.0,0.0,0.5,4.153985480817553,2.0,0.21348880126201347,4.864829449034343
2018-09-29,7.0,2.0,3.0,0.0,0.0,0.48008591283275265,0.0,0.0,1.75
2018-09-30,2.0,0.0,0.0,23.5,0.0,8.06305051211667,0.0,8.6,2.4
2018-10-01,0.0,0.0,0.0,0.0,0.0,8.3,0.0,3.0,0.0
2018-10-02,2.5257378196701312,23.5,9.0,7.0,7.3,18.745324044513424,22.0,12.094103136308567,19.274012669700202
2018-10-03,5.107144772993645,35.5,8.5,8.5,4.1,11.930596758961645,26.0,6.617875861607794,33.864880909945285
2018-10-04,25.94243102884447,13.0,9.0,57.5,51.0,34.05147231150505,7.0,24.971433054984246,35.932497732398566
2018-10-05,35.90431771979511,38.0,30.0,8.5,2.0,22.85405898160703,13.5,4.892042730769862,12.614341553746595
2018-10-06,1.100398488751891,4.0,5.0,0.0,0.8,4.422628217306438,2.0,0.8075201304799993,5.23391611197137
2018-10-07,4.024658580124861,17.0,7.0,0.0,0.8,5.323667958894178,3.0,5.703735876002249,1.789793114445022
2018-10-08,11.556057051423801,24.0,13.0,28.0,11.0,15.351401010264222,39.0,19.222791482814802,32.416424382301585
2018-10-09,27.902986402550052,32.0,29.0,26.0,47.0,49.42689575031986,15.0,28.982274449782803,22.164048284310752
2018-10-10,8.736611167045627,23.0,8.0,16.0,15.0,21.714943915151977,11.0,19.878060370773735,16.88902334219001
2018-10-11,31.515182182509438,36.0,19.0,40.0,23.0,12.57132438645629,47.0,31.881181827285463,54.0249155925416
2018-10-12,44.656292343688065,44.0,43.5,55.0,61.8,43.052456920821584,43.0,61.86141940109626,34.72170630683101
2018-10-13,27.390406915339845,64.0,41.0,40.0,50.5,31.398980611564998,0.0,46.230482744609425,45.25484489403897
2018-10-14,2.9948178031852275,4.5,2.0,2.0,3.4,3.48716650944841,43.5,10.93731266030885,4.596927480977876
2018-10-15,8.85461260265275,3.5,0.0,3.0,4.9,2.0201674229316726,13.0,5.604854754224375,9.583029418472206
2018-10-16,25.63662999948543,65.0,29.0,7.0,13.2,32.40111975538308,9.0,24.71236097689503,10.844061235744638
2018-10-17,8.760700010270256,18.0,23.0,19.0,14.7,20.671771086401026,23.0,12.181206812946266,9.064694292388877
2018-10-18,24.197305820799098,3.0,24.5,43.0,51.3,23.578085790393548,38.0,32.89645138694355,26.590130083455918
2018-10-19,1.4858483731208905,5.0,0.0,43.0,5.8,6.0497927422993865,0.0,19.42186795744812,0.0
2018-10-20,0.0,0.0,0.0,1.0,16.6,16.71935775118832,0.0,0.21748225867393306,0.0
2018-10-21,0.0,0.0,0.0,0.0,0.0,8.3,0.0,3.0,0.0
2018-10-22,3.843893849556021,47.0,6.0,9.0,13.3,15.742443120968355,23.0,22.314829170910315,17.7917440398178
2018-10-23,31.22097516414189,13.5,60.0,9.0,31.3,68.85201115701057,52.5,6.680743830921556,42.21584868714743
2018-10-24,4.31536019397498,64.0,6.0,4.0,7.0,20.43028615140815,62.0,10.798995380653453,8.874348565025803
2018-10-25,5.777561746976247,27.5,10.0,0.0,0.0,12.093831535691864,6.0,8.696529675013899,2.4322689074945445
2018-10-26,3.621127042234725,2.0,5.0,0.0,9.3,8.281967869575022,6.0,8.407718578606726,9.46690513742387
2018-10-27,4.438245704627778,21.0,0.0,3.5,4.5,4.889855590963181,17.0,5.70355997571942,9.147273801827303
2018-10-28,40.04663823772974,65.0,50.0,38.0,60.1,54.858069946529206,89.0,53.84829332790996,59.723719340731954
2018-10-29,14.893485325530765,52.5,25.0,6.0,8.4,32.834975614760054,18.0,7.768392557284268,22.164365502010458
2018-10-30,10.398368679794938,3.0,11.0,0.0,0.0,3.26374977157574,52.0,4.297903995045663,8.223706351051742
2018-10-31,9.14903323327265,28.0,25.0,0.0,2.5,15.44372755190726,2.0,2.068816837262347,2.508886781527147
2018-11-01,0.0,28.0,56.0,3.5,1.0,52.936461865897165,38.0,47.0,64.0
2018-11-02,22.0,50.0,82.5,55.0,72.0,51.79214390794527,97.0,58.0,91.0
2018-11-03,172.0,68.0,46.0,29.0,56.6,60.824870477687,166.0,35.0,187.0
2018-11-04,13.0,53.5,49.0,36.0,29.4,27.166903604413164,24.0,18.0,36.0
2018-11-05,0.0,12.0,0.0,8.5,8.4,4.864977832135594,16.0,13.0,16.0
2018-11-06,8.0,26.0,111.0,27.0,52.8,34.7344704569237,9.0,7.0,13.0
2018-11-07,4.0,2.0,0.0,38.5,31.5,34.19479320912784,2.0,52.0,2.0
2018-11-08,22.0,54.5,0.0,51.0,26.7,26.698535339620943,35.0,19.0,19.0
2018-11-09,19.0,8.0,0.0,19.0,9.1,8.37962189830145,5.0,15.0,7.0
2018-11-10,0.0,25.0,7.0,18.0,5.0,8.303337992957164,5.0,0.0,10.0
2018-11-11,0.0,0.0,9.0,0.0,0.0,6.281050914390338,0.0,30.0,0.0
2018-11-12,24.0,3.0,75.0,30.0,33.4,29.406284268676377,13.0,45.0,12.0
2018-11-13,51.0,67.0,0.0,35.0,37.5,31.2987738221114,59.5,13.0,99.0
2018-11-14,32.0,19.0,17.0,11.0,13.7,11.869816517960947,29.5,0.0,30.0
2018-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-17,0.0,0.0,0.0,0.0,0.0,18.68973310251686,0.0,2.0,0.0
2018-11-18,0.0,66.0,8.0,0.0,5.2,20.647836268106495,44.0,6.0,36.0
2018-11-19,4.0,12.0,34.0,17.0,6.4,29.386933448438537,3.0,36.0,10.0
2018-11-20,6.0,29.0,3.5,0.0,9.6,4.892015193872585,25.0,2.0,14.0
2018-11-21,0.0,15.0,6.5,0.0,5.5,24.022042611094907,8.0,61.0,11.0
2018-11-22,21.0,42.0,39.0,59.0,55.9,26.110666687670392,0.0,28.0,49.0
2018-11-23,16.0,13.0,26.5,24.0,33.8,7.615789677826103,14.0,0.0,14.0
2018-11-24,0.0,3.0,0.0,0.0,1.3,8.12306643383777,0.0,30.0,1.0
2018-11-25,0.0,28.0,13.0,11.0,23.7,11.18382193399172,8.0,15.0,11.0
2018-11-26,22.0,2.0,3.0,3.0,4.2,28.043571306409937,12.0,0.0,9.0
2018-11-27,12.0,0.0,0.0,0.0,0.0,0.018556444347036075,1.0,0.0,3.0
2018-11-28,6.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0
2018-11-29,8.0,0.0,0.0,0.0,0.0,9.158690772926162,0.0,40.0,3.0
2018-11-30,0.0,13.0,57.0,56.0,55.1,30.866400148785015,42.0,12.0,54.0
2018-12-01,56.0,4.0,16.0,10.5,17.6,19.382043121322056,75.0,0.0,79.0
2018-12-02,8.0,0.0,0.0,0.0,0.0,5.848082350669768,0.0,15.0,2.0
2018-12-03,0.0,27.0,13.0,18.0,13.1,11.831261165751991,52.0,0.0,56.0
2018-12-04,6.0,27.0,13.5,17.0,0.7,16.879225218570703,10.0,0.0,2.0
2018-12-05,9.0,4.0,2.0,1.0,1.3,2.8745138988715717,34.0,7.0,14.0
2018-12-06,0.0,21.0,0.0,5.5,7.5,5.515409144102619,14.0,11.0,15.0
2018-12-07,0.0,17.5,21.0,9.0,8.5,7.059892127006511,14.0,5.0,38.0
2018-12-08,0.0,31.0,0.0,7.0,5.4,11.192145627690413,4.0,0.0,23.0
2018-12-09,30.0,0.0,0.0,0.0,0.0,6.300983082499657,0.0,43.0,1.0
2018-12-10,52.0,66.0,70.0,53.0,54.0,40.76195107819861,57.0,55.0,72.0
2018-12-11,20.0,68.5,69.0,98.0,64.0,66.60038741666344,5.5,115.0,36.0
2018-12-12,76.0,68.0,65.0,103.0,141.5,55.20497068826798,89.0,1.0,126.0
2018-12-13,84.0,110.0,66.5,0.0,1.0,53.36298130046812,0.0,124.0,2.0
2018-12-14,0.0,0.0,0.0,89.0,96.0,28.157678455215198,102.0,0.0,141.0
2018-12-15,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2018-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-20,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-12-21,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-22,0.0,0.3,0.0,0.0,0.0,7.510470250439906,0.0,49.0,0.0
2018-12-23,73.4636721084615,100.80796087902564,117.0,48.0,55.5,40.119439843732785,92.0,0.0,110.0
2018-12-24,0.0,0.0,0.0,0.0,0.8,11.177121264049752,0.0,1.0,0.0
2018-12-25,0.203546971702729,20.0,1.0,0.0,0.0,2.31088380767639,0.0,0.0,5.0
2018-12-26,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2018-12-27,0.9962589263219769,0.3670925382894587,0.0,5.5,1.0,12.023501699045084,3.0,3.0,2.0
2018-12-28,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-29,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0
2018-12-30,0.0,0.0,0.0,0.0,0.0,7.477075904609275,0.0,31.0,0.0
2018-12-31,6.716935805032906,9.787492052395006,9.0,7.5,6.5,7.365017041739234,2.0,3.0,3.0
2019-01-01,0.0,0.0,0.0,1.0,1.2,19.9662243256078,0.0,2.0,0.0
2019-01-02,8.0,2.0,0.0,1.0,0.8,1.4832821305073085,0.0,3.0,0.0
2019-01-03,0.0,0.0,0.0,0.0,0.0,5.316072770177499,1.0,13.0,1.0
2019-01-04,0.0,1.0,72.0,50.0,14.2,19.78508744155444,15.0,9.0,8.0
2019-01-05,0.0,2.0,4.0,3.0,8.5,2.412848914445253,0.0,0.0,19.0
2019-01-06,0.0,4.0,0.0,0.0,0.0,0.0,9.0,0.0,36.0
2019-01-07,0.0,0.0,0.0,0.0,0.0,2.0735570827686085,6.0,7.0,5.0
2019-01-08,25.0,14.0,2.0,0.0,8.2,14.06390582371508,14.0,0.0,13.0
2019-01-09,20.0,10.0,0.0,0.0,5.6,11.865960863580293,16.0,1.0,5.0
2019-01-10,6.0,0.0,5.0,6.0,27.0,9.996129640022401,1.0,0.0,2.0
2019-01-11,5.879560911759147,0.0,0.0,0.0,0.0,0.8692110302408705,14.0,2.0,8.0
2019-01-12,1.6334090790034512,14.0,1.0,0.0,0.0,2.005470901884236,0.0,4.0,1.0
2019-01-13,15.069995333792383,8.0,28.0,3.0,2.0,13.529080530269074,31.0,4.0,36.0
2019-01-14,14.13678762327624,25.0,33.0,6.5,4.0,61.461253390079634,69.0,102.0,39.0
2019-01-15,46.610841621389525,68.5,62.0,40.0,79.0,56.18669097314828,77.0,15.0,90.0
2019-01-16,16.994912204353692,12.5,9.5,17.0,17.0,9.621338195135607,13.0,0.0,12.0
2019-01-17,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-01-18,0.4,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
2019-01-19,1.9846700173539569,11.0,0.0,0.0,0.0,2.3436973581574527,0.0,2.0,1.0
2019-01-20,1.6984755054176128,14.0,0.0,3.5,1.0,15.138679441220546,0.0,70.0,0.0
2019-01-21,41.50572205000759,130.0,109.0,57.0,65.0,33.90902687465347,131.0,11.0,130.0
2019-01-22,12.795172918011902,16.5,16.0,13.0,13.2,10.250733160820479,9.0,1.0,10.0
2019-01-23,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2019-01-24,0.0,0.0,0.0,0.0,0.0,3.7642405916892914,0.0,24.0,0.0
2019-01-25,7.4935117645397415,4.0,0.0,30.0,13.6,4.076100656326032,0.0,0.0,1.0
2019-01-26,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-27,0.0,0.0,0.0,0.0,0.0,22.670081790524712,0.0,3.0,0.0
2019-01-28,7.749590516040292,9.5,11.0,9.0,5.4,9.579044966558302,4.0,0.0,6.0
2019-01-29,0.0,7.2,0.0,0.0,0.0,2.5759552565394745,0.0,0.0,1.0
2019-01-30,0.0,11.0,0.0,0.0,0.0,2.2485331842350416,0.0,0.0,0.0
2019-01-31,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-01,0.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,34.0
2019-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2019-02-03,0.0,2.5,0.0,0.0,0.0,2.0859843742762374,7.0,4.0,0.0
2019-02-04,6.0,13.5,2.0,0.0,10.5,10.439975397626375,15.0,18.0,27.0
2019-02-05,12.0,0.0,39.0,34.0,20.6,16.78591568269212,34.0,6.0,17.0
2019-02-06,20.0,11.0,62.0,7.5,12.5,14.416055513495708,7.0,0.0,8.0
2019-02-07,0.0,28.0,23.5,0.0,0.0,22.844482005119975,35.0,0.0,70.0
2019-02-08,0.0,39.0,0.0,3.0,0.0,5.23179896222258,0.0,0.0,0.0
2019-02-09,0.0,0.0,0.0,1.5,0.0,3.850349403861885,0.0,20.0,4.0
2019-02-10,21.0,9.5,26.0,40.0,43.0,37.62305318614615,79.0,2.0,95.0
2019-02-11,0.0,37.5,26.0,1.5,3.5,16.900999706403304,2.0,0.0,5.0
2019-02-12,0.0,15.0,9.5,0.0,0.0,7.9464789526436945,33.0,0.0,97.0
2019-02-13,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-15,0.0,0.0,0.0,1.0,0.6,6.88392881121461,0.0,44.0,0.0
2019-02-16,0.0,4.5,0.0,0.0,1.5,1.987536253500876,0.0,10.0,18.0
2019-02-17,0.0,57.5,0.0,14.5,15.8,15.640701710179838,81.0,0.0,111.0
2019-02-18,0.0,18.2,53.0,0.0,0.0,6.910440264511924,0.0,0.0,0.0
2019-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-02-20,0.0,3.0,0.0,1.0,1.0,1.3571038603974162,1.0,0.0,53.0
2019-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-23,0.0,0.0,5.0,7.0,0.0,1.8777846120515957,0.0,0.0,0.0
2019-02-24,0.0,41.5,0.0,3.0,2.0,8.470351712283108,3.0,0.0,48.0
2019-02-25,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
2019-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-27,4.0,0.0,6.0,0.0,0.0,1.7629873678550276,3.0,2.0,0.0
2019-02-28,8.0,5.0,0.0,25.0,2.0,25.84881542213205,7.0,53.0,11.0
2019-03-01,12.0,6.568256118508374,5.5,0.0,20.0,20.97991864008961,12.0,28.0,11.0
2019-03-02,16.0,19.393681797944883,0.0,37.0,25.0,9.055085270115566,56.0,2.0,56.0
2019-03-03,0.0,0.0,0.0,0.0,0.0,4.186008236381445,0.0,18.0,0.0
2019-03-04,0.0,37.72286138383666,48.0,34.0,17.1,23.117194264646013,10.0,13.0,12.0
2019-03-05,0.0,32.41880862352169,0.0,74.0,55.2,35.54104722755193,66.0,53.0,5.0
2019-03-06,0.0,39.53250663552454,5.0,0.0,60.8,20.342615971915667,91.0,0.0,103.0
2019-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09,0.0,0.0,0.0,0.0,0.0,22.762901419353028,0.0,4.0,0.0
2019-03-10,0.0,11.508235400030562,67.0,46.0,11.5,10.819946186814482,23.0,0.0,25.0
2019-03-11,0.0,0.0,67.0,11.0,1.5,28.134587162954062,27.0,12.0,52.0
2019-03-12,0.0,25.0,0.0,11.5,9.5,4.8922511241075615,19.0,2.0,18.0
2019-03-13,0.0,5.0,7.0,0.0,0.0,0.5335896192915922,3.0,0.0,7.0
2019-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-15,0.0,0.0,0.0,0.0,0.0,4.985112346742911,1.0,15.0,0.0
2019-03-16,8.0,0.0,0.0,2.0,5.0,21.06398172716006,0.0,0.0,0.0
2019-03-17,10.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0
2019-03-18,0.0,0.0,0.0,0.0,0.0,23.082109016150934,0.0,3.0,0.0
2019-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-20,0.0,6.5,0.0,2.0,0.0,10.812127901726985,39.0,0.0,39.0
2019-03-21,0.0,2.0,8.0,6.0,0.0,5.868118140440639,0.0,26.0,0.0
2019-03-22,0.0,76.0,0.0,2.0,15.7,19.424035394692545,28.0,2.0,28.0
2019-03-23,0.0,0.0,18.0,2.0,0.0,4.020398184030707,1.0,10.0,1.0
2019-03-24,0.0,6.0,26.0,25.0,4.8,33.77303361090934,14.0,38.0,19.0
2019-03-25,23.0,26.0,14.0,58.0,49.0,21.1380862405688,13.0,0.0,23.0
2019-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-27,0.0,0.0,30.5,6.0,1.0,5.94827749381733,4.0,0.0,7.0
2019-03-28,0.0,4.0,0.0,0.0,1.0,16.988680462123117,0.0,10.0,0.0
2019-03-29,0.0,0.0,0.0,0.0,1.0,3.4040344020128956,0.0,22.0,0.0
2019-03-30,17.0,0.0,32.0,23.0,25.0,11.957489231014078,29.0,17.0,26.0
2019-03-31,11.0,18.0,5.0,14.0,21.2,7.343370571144144,7.0,24.0,3.0
2019-04-01,0.0,46.0,64.0,63.0,45.5,19.198535717083747,16.0,2.0,18.0
